"","DATE","Jan.CPI","state_code","Change.in.Total.Homelessness..2021.2022","Change.in.Total.Homelessness..2020.2022","Change.in.Total.Homelessness..2019.2022","Change.in.Total.Homelessness..2018.2022","Change.in.Total.Homelessness..2017.2022","Change.in.Total.Homelessness..2016.2022","Change.in.Total.Homelessness..2015.2022","Change.in.Total.Homelessness..2014.2022","Change.in.Total.Homelessness..2013.2022","Change.in.Total.Homelessness..2012.2022","state","property_type","median_sale_price","Overall.Homeless..2012","Overall.Homeless..2013","Overall.Homeless..2014","Overall.Homeless...Under.18..2014","Overall.Homeless...Age.18.to.24..2014","Overall.Homeless...Over.24..2014","Overall.Homeless..2015","Overall.Homeless...Under.18..2015","Overall.Homeless...Age.18.to.24..2015","Overall.Homeless...Over.24..2015","Overall.Homeless..2016","Overall.Homeless...Under.18..2016","Overall.Homeless...Age.18.to.24..2016","Overall.Homeless...Over.24..2016","Overall.Homeless..2017","Overall.Homeless...Under.18..2017","Overall.Homeless...Age.18.to.24..2017","Overall.Homeless...Over.24..2017","Overall.Homeless..2018","Overall.Homeless...Under.18..2018","Overall.Homeless...Age.18.to.24..2018","Overall.Homeless...Over.24..2018","Overall.Homeless..2019","Overall.Homeless...Under.18..2019","Overall.Homeless...Age.18.to.24..2019","Overall.Homeless...Over.24..2019","Overall.Homeless..2020","Overall.Homeless...Under.18..2020","Overall.Homeless...Age.18.to.24..2020","Overall.Homeless...Over.24..2020","Overall.Homeless..2021","Overall.Homeless...Under.18..2021","Overall.Homeless...Age.18.to.24..2021","Overall.Homeless...Over.24..2021","Overall.Homeless..2022","Overall.Homeless...Under.18..2022","Overall.Homeless...Age.18.to.24..2022","Overall.Homeless...Over.24..2022","state.income","homelessness_final_change","inflation_adjusted_price","region"
"2151","2021",261.582,"DC","-13.7%","-30.9%","-32.4%","-36.1%","-41.0%","-47.2%","-39.6%","-43.1%","-35.8%","-36.6%","Columbia","Multi-Family (2-4 Unit)",999900,"6,954","6,865","7,748","2,241","837","4,670","7,298","2,056","736","4,506","8,350","2,732","920","4,698","7,473","2,286","682","4,505","6,904","1,933","639","4,332","6,521","1,606","546","4,369","6,380","1,432","548","4,400","5,111","752","502","3,857","4,410","600","509","3,301",97740,"decreased",1074691,NA
"2152","2021",261.582,"DC","-13.7%","-30.9%","-32.4%","-36.1%","-41.0%","-47.2%","-39.6%","-43.1%","-35.8%","-36.6%","Columbia","Single Family Residential",960000,"6,954","6,865","7,748","2,241","837","4,670","7,298","2,056","736","4,506","8,350","2,732","920","4,698","7,473","2,286","682","4,505","6,904","1,933","639","4,332","6,521","1,606","546","4,369","6,380","1,432","548","4,400","5,111","752","502","3,857","4,410","600","509","3,301",97740,"decreased",1031807,NA
"2153","2021",261.582,"DC","-13.7%","-30.9%","-32.4%","-36.1%","-41.0%","-47.2%","-39.6%","-43.1%","-35.8%","-36.6%","Columbia","Townhouse",750000,"6,954","6,865","7,748","2,241","837","4,670","7,298","2,056","736","4,506","8,350","2,732","920","4,698","7,473","2,286","682","4,505","6,904","1,933","639","4,332","6,521","1,606","546","4,369","6,380","1,432","548","4,400","5,111","752","502","3,857","4,410","600","509","3,301",97740,"decreased",806099,NA
"2154","2021",261.582,"DE","50.0%","103.3%","157.2%","118.9%","138.3%","121.4%","148.6%","162.9%","150.4%","135.0%","Delaware","All Residential",260600,"1,008","946","901","220","51","630","953","227","81","645","1,070","196","69","805","994","240","69","685","1,082","227","78","777","921","220","83","618","1,165","266","71","828","1,579","509","122","948","2,369","769","200","1,400",74070,"increased",280093,"South"
"2155","2021",261.582,"DE","50.0%","103.3%","157.2%","118.9%","138.3%","121.4%","148.6%","162.9%","150.4%","135.0%","Delaware","Condo/Co-op",144000,"1,008","946","901","220","51","630","953","227","81","645","1,070","196","69","805","994","240","69","685","1,082","227","78","777","921","220","83","618","1,165","266","71","828","1,579","509","122","948","2,369","769","200","1,400",74070,"increased",154771,"South"
"2156","2021",261.582,"DE","50.0%","103.3%","157.2%","118.9%","138.3%","121.4%","148.6%","162.9%","150.4%","135.0%","Delaware","Multi-Family (2-4 Unit)",232500,"1,008","946","901","220","51","630","953","227","81","645","1,070","196","69","805","994","240","69","685","1,082","227","78","777","921","220","83","618","1,165","266","71","828","1,579","509","122","948","2,369","769","200","1,400",74070,"increased",249891,"South"
"2157","2021",261.582,"DE","50.0%","103.3%","157.2%","118.9%","138.3%","121.4%","148.6%","162.9%","150.4%","135.0%","Delaware","Single Family Residential",293200,"1,008","946","901","220","51","630","953","227","81","645","1,070","196","69","805","994","240","69","685","1,082","227","78","777","921","220","83","618","1,165","266","71","828","1,579","509","122","948","2,369","769","200","1,400",74070,"increased",315131,"South"
"2158","2021",261.582,"DE","50.0%","103.3%","157.2%","118.9%","138.3%","121.4%","148.6%","162.9%","150.4%","135.0%","Delaware","Townhouse",224200,"1,008","946","901","220","51","630","953","227","81","645","1,070","196","69","805","994","240","69","685","1,082","227","78","777","921","220","83","618","1,165","266","71","828","1,579","509","122","948","2,369","769","200","1,400",74070,"increased",240970,"South"
"2159","2021",261.582,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","All Residential",304200,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",64410,"decreased",326954,"South"
"2160","2021",261.582,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Condo/Co-op",229000,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",64410,"decreased",246129,"South"
"2161","2021",261.582,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Multi-Family (2-4 Unit)",333400,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",64410,"decreased",358338,"South"
"2162","2021",261.582,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Single Family Residential",327300,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",64410,"decreased",351782,"South"
"2163","2021",261.582,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Townhouse",251200,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",64410,"decreased",269989,"South"
"2164","2021",261.582,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","All Residential",270600,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",66310,"decreased",290841,"South"
"2165","2021",261.582,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Condo/Co-op",235300,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",66310,"decreased",252900,"South"
"2166","2021",261.582,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Multi-Family (2-4 Unit)",310800,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",66310,"decreased",334047,"South"
"2167","2021",261.582,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Single Family Residential",277600,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",66310,"decreased",298364,"South"
"2168","2021",261.582,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Townhouse",242700,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",66310,"decreased",260854,"South"
"2169","2021",261.582,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","All Residential",611300,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",88630,"decreased",657024,"West"
"2170","2021",261.582,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Condo/Co-op",481700,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",88630,"decreased",517731,"West"
"2171","2021",261.582,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Multi-Family (2-4 Unit)",845700,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",88630,"decreased",908957,"West"
"2172","2021",261.582,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Single Family Residential",741500,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",88630,"decreased",796963,"West"
"2173","2021",261.582,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Townhouse",589600,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",88630,"decreased",633701,"West"
"2174","2021",261.582,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","All Residential",184100,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",78100,"decreased",197870,"North Central"
"2175","2021",261.582,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Condo/Co-op",177700,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",78100,"decreased",190992,"North Central"
"2176","2021",261.582,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Multi-Family (2-4 Unit)",132400,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",78100,"decreased",142303,"North Central"
"2177","2021",261.582,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Single Family Residential",186200,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",78100,"decreased",200128,"North Central"
"2178","2021",261.582,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Townhouse",240400,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",78100,"decreased",258382,"North Central"
"2179","2021",261.582,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","All Residential",372200,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",82940,"increased",400040,"West"
"2180","2021",261.582,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Condo/Co-op",499100,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",82940,"increased",536432,"West"
"2181","2021",261.582,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Multi-Family (2-4 Unit)",430500,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",82940,"increased",462701,"West"
"2182","2021",261.582,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Single Family Residential",374500,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",82940,"increased",402512,"West"
"2183","2021",261.582,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Townhouse",346400,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",82940,"increased",372310,"West"
"2184","2021",261.582,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","All Residential",231900,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",85460,"decreased",249246,"North Central"
"2185","2021",261.582,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Condo/Co-op",213500,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",85460,"decreased",229470,"North Central"
"2186","2021",261.582,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Multi-Family (2-4 Unit)",284700,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",85460,"decreased",305995,"North Central"
"2187","2021",261.582,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Single Family Residential",234400,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",85460,"decreased",251933,"North Central"
"2188","2021",261.582,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Townhouse",226700,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",85460,"decreased",243657,"North Central"
"2189","2021",261.582,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","All Residential",184800,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",75690,"decreased",198623,"North Central"
"2190","2021",261.582,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Condo/Co-op",176900,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",75690,"decreased",190132,"North Central"
"2191","2021",261.582,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Multi-Family (2-4 Unit)",109700,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",75690,"decreased",117905,"North Central"
"2192","2021",261.582,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Single Family Residential",186300,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",75690,"decreased",200235,"North Central"
"2193","2021",261.582,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Townhouse",198700,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",75690,"decreased",213563,"North Central"
"2194","2021",261.582,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","All Residential",216700,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",81930,"decreased",232909,"North Central"
"2195","2021",261.582,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Condo/Co-op",181800,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",81930,"decreased",195398,"North Central"
"2196","2021",261.582,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Multi-Family (2-4 Unit)",158000,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",81930,"decreased",169818,"North Central"
"2197","2021",261.582,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Single Family Residential",220800,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",81930,"decreased",237316,"North Central"
"2198","2021",261.582,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Townhouse",191000,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",81930,"decreased",205287,"North Central"
"2199","2021",261.582,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","All Residential",193700,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",59980,"decreased",208189,"South"
"2200","2021",261.582,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Condo/Co-op",137200,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",59980,"decreased",147462,"South"
"2201","2021",261.582,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Multi-Family (2-4 Unit)",162800,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",59980,"decreased",174977,"South"
"2202","2021",261.582,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Single Family Residential",199200,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",59980,"decreased",214100,"South"
"2203","2021",261.582,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Townhouse",177800,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",59980,"decreased",191099,"South"
"2204","2021",261.582,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","All Residential",226200,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",61690,"decreased",243119,"South"
"2205","2021",261.582,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Condo/Co-op",199400,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",61690,"decreased",214315,"South"
"2206","2021",261.582,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Multi-Family (2-4 Unit)",266400,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",61690,"decreased",286326,"South"
"2207","2021",261.582,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Single Family Residential",227300,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",61690,"decreased",244302,"South"
